"NAME"	"LogPhase_RSeq_S3"	"MS10_hrs_Rseq_S5"	"MS14_hrs_Rseq_S6"	"MS20_hrs_Rseq_S7"	"MS30_hrs_Rseq_S8"	"MS44_hrs_Rseq_S9"	"MS55_hrs_Rseq_S10"
"YGR270W"	4.53889	2.23484	3.1122	3.33635	3.25297	2	3.25552
"YGR271C-A"	21.6322	6.71848	20.6672	21.8158	16.3039	12.1242	20.3251
"YGR271W"	14.9577	20.5919	20.7243	16.8509	16.2544	16.2165	15.792
"YGR273C"	2	2	2	2	2	2	2
"YGR274C"	9.42625	8.99329	13.2577	9.59652	10.2652	11.686	11.5684
"YGR275W"	23.9173	35.0988	34.1204	28.9473	26.8967	34.1898	32.1059
"YGR276C"	16.0883	15.6419	23.0551	18.789	16.9464	16.1151	15.0971
"YGR277C"	22.248	26.4453	28.6399	24.5756	23.7969	27.0575	25.2642
"YGR278W"	7.04644	8.04246	8.89173	7.26421	6.56264	8.10593	8.91224
"YGR279C"	679.202	487.606	584.54	692.809	582.747	654.019	624.63
"YGR280C"	11.5762	2.45109	13.7875	5.83784	5.6731	4.03863	5.39712
"YGR281W"	29.5335	50.6677	46.0323	33.9162	36.5989	40.2101	34.8298
"YGR282C"	929.862	1075.62	1032.51	1255.26	1091.41	1356.83	1423.8
"YGR283C"	21.8795	6.49972	17.5916	13.6084	12.2546	12.6377	19.1835
"YGR284C"	87.7043	147.202	120.361	154.574	132.891	157.135	122.143
"YGR285C"	434.058	184.445	342.893	271.335	316.178	348.597	336.449
"YGR286C"	49.2471	30.9895	324.085	283.799	260.483	248.288	217.781
"YGR287C"	2	5.27394	4.94192	3.84838	5.06276	9.13876	9.62658
"YGR288W"	4.85817	11.4239	9.46378	9.95496	11.3078	13.7202	13.8815
"YGR289C"	2	5.42619	4.85672	3.19244	4.58421	9.82616	11.2142
"YGR290W"	2	2	2	2	2	2	2
"YGR291C"	2	2	2	2	2.83024	4.24381	4.69421
"YGR292W"	2	2	3.66999	2	2	3.9038	6.45306
"YGR293C"	2	2	2	2	2	2	2
"YGR294W"	4.00828	5.18399	4.95209	6.94586	5.65474	7.90566	9.61525
"YGR295C"	70.702	158.808	119.735	170.264	149.505	205.874	204.028
"YGR296C-A"	2	2	2	2	2	2	2
"YGR296C-B"	2	2	2	2	2	2	2.57122
"YGR296W"	6.88427	11.1409	14.1555	10.9816	13.056	15.6681	16.8497
"YGRCdelta20"	2	2.59952	2.36902	4.45089	4.45473	5.70612	8.80832
"YGRWdelta26"	2	2	2	2	2	2	2
"YGRWdelta31"	2	2.92588	3.069	2	3.35356	3.92282	4.14278
"YHL001W"	682.508	526.398	515.983	467.117	501.729	394.709	375.416
"YHL002C-A"	2	2	2	2	2	2	2
"YHL002W"	15.9621	30.621	24.7609	26.1188	21.8524	27.019	25.8618
"YHL003C"	77.3142	96.1629	100.063	90.4489	76.1658	78.4253	63.0664
"YHL004W"	35.4634	39.2341	42.7676	30.1326	28.395	32.665	37.6854
"YHL005C"	2	2	2	2	2	2	2
"YHL006C"	2	3.89414	2.5241	2	2	3.36446	3.38463
"YHL006C%2CYHL005C"	5.09357	7.115	4.52528	5.51683	4.86361	5.5491	6.93718
"YHL006W-A"	2	2	2	2	2	2	2
"YHL007C"	30.7082	21.1826	27.765	19.3773	18.8431	22.2311	26.0145
"YHL008C"	15.5812	23.5767	19.508	17.2698	17.7239	25.3265	25.9451
"YHL009C"	10.3875	15.3038	14.1092	12.0903	10.0974	12.459	12.2726
"YHL009W-A"	2	2	2	2	2	2	2
"YHL009W-B"	2	3.73247	4.00495	3.83224	5.14858	7.52568	11.5259
"YHL010C"	3.74668	10.1269	8.46494	7.90846	7.20104	9.72758	8.15412
"YHL011C"	188.608	97.1327	179.451	158.32	148.212	145.178	189.172
"YHL012W"	2	2	2	2	2	2	2
"YHL013C"	10.2476	6.79641	13.4853	7.23936	8.64831	8.40711	10.1926
"YHL014C"	3.58358	5.0158	5.65642	3.39834	4.17204	4.61031	3.75741
"YHL015W"	2486.37	1835.75	1789.5	1526.45	1523.94	1562	1429.68
"YHL015W-A"	2	2	2	2	2	2	2
"YHL016C"	23.6634	14.6297	20.4088	11.1182	12.8219	13.642	11.0201
"YHL017W"	42.3022	51.6874	44.1418	43.3458	34.8747	45.7501	43.2657
"YHL018W"	13.2662	21.3096	12.8337	16.5306	11.6534	18.8439	18.4261
"YHL019C"	3.13259	7.66429	7.04046	4.66817	4.92004	6.85194	5.92137
"YHL019W-A"	4.24449	4.07214	4.32489	6.03058	5.7395	7.51263	7.29926
"YHL020C"	44.0595	39.366	53.8368	45.2538	39.6586	31.6156	39.7547
"YHL021C"	9.00417	242.81	115.348	210.39	122.58	207.712	124.11
"YHL022C"	2	3.64065	2.14885	2.1333	2.16683	2.00422	2.04591
"YHL023C"	10.0376	12.4257	14.3889	10.0899	9.67647	10.2898	9.98699
"YHL024W"	2	6.60293	9.21454	9.70664	14.557	25.2056	21.5547
"YHL025W"	18.7006	23.4797	20.598	16.7979	20.3449	21.1288	21.1644
"YHL026C"	16.6251	13.9837	23.97	23.703	23.235	26.1501	31.3147
"YHL027W"	47.7212	43.6506	53.7477	47.8836	47.8482	49.9415	57.2306
"YHL028W"	24.0257	23.9588	14.4868	9.83297	7.4015	9.62783	7.96746
"YHL029C"	41.3423	23.8662	38.1362	44.0011	35.0192	31.1467	36.115
"YHL030W"	23.4126	53.4038	63.504	62.0377	58.0215	64.6948	43.4747
"YHL030W-A"	2	2	2	2	2	2	2
"YHL031C"	21.9439	33.1592	24.936	17.9875	17.3805	26.2299	22.5689
"YHL032C"	19.2717	29.3556	25.0417	25.8993	26.0654	35.1591	42.0138
"YHL033C"	729.151	461.912	688.36	564.127	456.31	391.799	416.877
"YHL034C"	89.7168	184.892	171.598	140.261	142.527	151.924	90.6556
"YHL034W-A"	2	2	2	2	2	2	2
"YHL035C"	3.38714	16.8224	12.3204	11.6634	9.72751	18.749	13.5521
"YHL035C_5UTR"	2	2	2	2	2	2	2
"YHL036W"	29.6782	74.8269	21.9129	18.156	25.8687	31.117	29.9968
"YHL037C"	2	2	2	2	2	2.74229	3.98417
"YHL038C"	7.32971	6.31066	7.51472	5.94928	6.9032	7.9721	6.42234
"YHL039W"	68.6581	33.4309	70.6173	50.9079	45.4338	41.2766	49.77
"YHL040C"	14.3487	32.6155	20.7863	24.7063	21.066	28.2823	38.8975
"YHL040C_5UTR"	2	2	2	2	2	2	2
"YHL041W"	2	2	2	2	2	2	2.4045
"YHL042W"	2	4.10092	2.15356	3.93473	3.64305	4.28399	5.74696
"YHL043W"	2	2	2	2	2	2	2.42268
"YHL044W"	4.78707	14.9575	5.70662	8.74913	7.33739	11.0852	9.10113
"YHL045W"	2	2	2	2	2	2	2
"YHL046C"	2	2	2	2	2	2.08382	3.5548
"YHL046W-A"	2	2	2	2	2	2	2
"YHL047C"	2	17.5343	3.62952	5.76373	3.55512	6.34823	5.76455
"YHL047C_3UTR"	2	2	2	2	2	2	2
"YHL048C-A"	42.3254	142.524	114.25	123.949	83.139	63.1135	51.6018
"YHL048W"	33.1021	102.801	65.0545	94.4966	65.0969	83.697	73.8649
"YHL049C"	9.79877	14.9682	22.6602	19.5267	16.6862	22.7232	23.1573
"YHL050C"	3.03275	4.79413	6.04567	5.28118	7.55774	9.16884	11.2773
"YHL050W-A"	2	2	2	2	2	2	2
"YHLComega1%2CYHL047C"	8.44073	18.4905	15.2508	16.3159	14.2687	19.4928	20.98
"YHR001W"	16.1256	37.8161	28.5765	27.9733	24.3185	27.3879	20.535
"YHR001W-A"	32.9606	184.496	66.8051	112.696	147.639	163.783	163.52
"YHR002W"	6.54532	14.3207	10.8544	11.3997	10.0423	11.3567	10.1547
"YHR004C"	17.4035	30.3792	28.9993	25.6782	22.55	32.0302	34.1437
"YHR005C"	24.7508	27.9348	25.7966	23.247	20.6764	20.4287	18.9182
"YHR005C-A"	192.505	265.056	240.685	231.539	194.672	198.917	157.657
"YHR006W"	30.437	34.514	35.8383	34.4076	31.1714	35.8036	38.7348
"YHR007C"	472.13	472.657	475.121	360.629	362.188	397.739	495.134
"YHR007C-A"	2	2	7.26136	2	3.29759	13.2551	13.8815
"YHR007C-A%2CYHR008C"	35.0387	101.012	86.4611	68.7945	90.3679	139.86	118.88
"YHR008C"	38.1646	111.083	79.2843	67.5889	94.241	147.478	124.907
"YHR010W"	1837.2	1415.12	1341.66	1435.13	1376.7	1229.13	1093.04
"YHR011W"	2.80002	6.89921	4.68509	2.88258	2.87314	4.35048	3.83979
"YHR012W"	15.9609	26.1895	23.8892	20.5258	21.3349	24.5118	21.0357
"YHR013C"	49.5578	46.1873	54.1767	39.7441	35.8723	37.3574	35.9071
"YHR014W"	2	2	2	2	2	2	2
"YHR015W"	2	2	2	2	2	2.18814	2.64788
"YHR016C"	6.91539	55.5468	23.7608	20.4959	16.0961	28.3847	17.2683
"YHR017W"	17.8781	30.4364	26.5719	22.0521	20.0658	26.2191	20.6447
"YHR018C"	184.014	216.438	543.271	498.943	509.605	260.975	162.288
"YHR019C"	530.649	365.789	565.951	528.881	427.996	382.81	327.722
"YHR020W"	422.881	259.321	432.671	401.932	362.548	312.304	314.487
"YHR021C"	1488.76	1221.14	1125.28	944.8	1180.59	679.475	584.037
"YHR021W-A"	2	2	2	2	2	2	2
"YHR022C"	2	2	2	2	2	2	2
"YHR022C-A"	2	2	2	2	2	2	2
"YHR023W"	10.2154	15.369	20.4323	12.9712	12.4352	13.7431	11.6997
"YHR024C"	47.4979	46.2624	74.3938	57.5656	54.5372	47.9031	46.3742
"YHR025W"	416.518	289.074	364.426	477.18	365.38	338.598	315.449
"YHR026W"	314.153	360.123	295.196	342.16	281.011	268.096	229.88
"YHR027C"	85.7727	122.727	166.513	125.623	125.91	128.693	96.1416
"YHR028C"	55.0714	95.7173	92.7039	71.4463	64.1163	71.209	55.2799
"YHR028W-A"	2	2.0412	2	2	2	2.38333	3.66832
"YHR029C"	34.6385	52.6004	95.0059	145.014	115.362	66.9726	53.3249
"YHR030C"	30.3446	62.1901	46.0636	44.3644	41.7261	65.6169	71.467
"YHR031C"	10.7583	8.36159	11.7513	8.07977	8.27009	9.24313	9.43101
"YHR032C-A"	2	2	2	2	2	2	2
"YHR032W"	4.62191	2.5463	3.76514	2	2	2	4.13336
"YHR032W-A"	2	2	2	2	2	2	2
"YHR032W%2CYHR032W-A"	54.6273	38.6001	61.0492	45.3072	45.3656	43.659	51.3543
"YHR033W"	18.522	9.68136	26.8223	20.8009	17.0197	22.3453	34.1433
"YHR034C"	7.87443	8.80363	10.383	7.38541	9.33862	9.35423	8.84039
"YHR036W"	14.5923	9.02843	14.6485	10.4967	8.96911	9.28012	10.5148
"YHR037W"	39.3338	76.0731	91.7639	62.2499	59.1801	70.3181	62.0261
"YHR038W"	4.34756	8.92084	7.3809	7.38076	6.79477	8.34528	5.57159
"YHR039C"	80.6704	119.349	110.976	112.76	113.12	144.279	128.465
"YHR039C-A"	342.065	538.97	379.419	431.873	369.555	311.677	256.199
"YHR040W"	5.33004	3.06595	5.63744	4.10725	6.36355	5.62773	6.80168
"YHR041C"	45.314	48.7181	48.303	68.441	67.7208	61.8197	64.8053
"YHR042W"	140.857	118.405	175.96	154.904	142.858	165.88	159.137
"YHR043C"	17.7584	52.438	39.3761	30.4586	25.8573	40.6905	32.1974
"YHR044C"	8.5249	11.2136	9.01643	8.94832	9.78249	13.699	14.6457
"YHR045W"	31.8553	26.7676	35.7139	33.0241	32.6155	29.259	29.2304
"YHR046C"	17.7268	9.83666	11.3109	9.71005	10.8903	8.26847	10.353
"YHR047C"	22.4731	27.9196	41.0811	29.9064	28.5069	25.4987	25.599
"YHR048W"	3.21219	2	2.36036	5.24425	6.59638	5.72731	10.4316
"YHR049C-A"	2	2.85275	2.44967	2.49669	2	3.58162	3.10824
"YHR049C-A_3UTR"	2	2	2	2	2	2	2
"YHR049W"	130.84	146.368	170.115	106.895	116.514	143.054	151.824
"YHR050W"	31.2951	42.2787	52.6935	47.0654	49.1367	55.6012	54.9505
"YHR050W-A"	2	2	2	2	2	2	2
"YHR050W-A_5UTR"	2	2	2	2	2	2	2
"YHR050W-A%2CYHR051W"	44.3135	112.14	73.5796	77.159	84.6739	107.575	82.5889
"YHR051W"	2	2	2	2	2	2	2
"YHR052W"	95.56	25.9469	94.5535	79.8633	59.6671	45.4437	79.0252
"YHR052W-A"	2	2	2	6.2483	2.82586	8.1061	9.54511
"YHR053C"	75.2896	374.729	243.011	264.938	610.636	667.173	2
"YHR054C"	2	14.8157	5.66339	13.1082	42.7151	81.6705	83.4273
"YHR054W-A"	2	2	2	6.2483	2.82586	8.1061	2
"YHR055C"	492.544	3697.38	1902.61	6889.85	6062.3	14449.8	6762.61
"YHR056C"	28.0226	26.008	32.7482	23.4402	19.6841	20.7598	20.1209
"YHR056W-A"	2	2	2	2	2	2.60178	2
"YHR057C"	27.2392	40.7116	37.9152	37.749	43.0619	42.5349	37.1697
"YHR058C"	9.61471	7.40438	10.3639	9.37868	8.96612	9.74986	12.7093
"YHR059W"	15.4248	19.3128	20.0895	12.6234	15.1839	16.8763	20.645
"YHR060W"	14.9207	22.2479	20.0872	25.2251	19.9491	21.4152	18.3278
"YHR061C"	14.7841	16.137	13.4995	10.6182	8.75329	10.4744	9.00435
"YHR062C"	30.8444	11.1974	23.4872	12.1098	15.335	13.9913	19.749
"YHR063C"	60.363	69.8331	76.7429	52.8624	45.9809	46.0008	38.3776
"YHR063W-A"	2	2	2	2	2	2	2
"YHR064C"	550.817	301.344	489.051	431.892	420.296	462.599	455.102
"YHR065C"	37.2051	16.3311	40.8207	26.5637	24.5264	24.4447	30.3517
"YHR066W"	40.1123	7.1891	36.0596	27.0774	24.7302	20.5707	41.0616
"YHR067W"	19.2524	28.2436	27.0724	24.1436	20.9984	19.3031	20.5339
"YHR068W"	226.258	165.677	191.736	156.923	137.866	145.167	134.519
"YHR069C"	48.1876	20.8832	45.0591	37.3464	32.757	34.696	49.1548
"YHR069C-A"	2	3.74418	2.42805	4.75943	5.32712	8.09073	7.89811
"YHR070C-A"	2	2	2	2	2	2	2
"YHR070W"	38.0585	16.4475	47.3368	39.1861	44.8104	36.1635	41.4935
"YHR071C-A"	2	2	2	2	2	2.19171	2.29779
"YHR071W"	72.1746	97.2528	214.667	261.972	283.291	212.253	217.429
"YHR072W"	52.2272	55.7264	87.7729	84.9956	94.4777	98.3729	104.161
"YHR072W-A"	391.521	248.795	338.139	370.236	394.886	240.725	262.105
"YHR073C-B"	2	2	2	2	2	2	2
"YHR073W"	34.9393	36.8958	40.7007	29.1462	30.0995	35.1777	39.5324
"YHR073W-A"	2	2	2	2	2	2	2
"YHR074W"	80.2164	136.494	120.552	126.949	95.2303	97.1485	82.7066
"YHR075C"	3.90475	14.7917	10.0352	10.7187	8.83239	12.2257	9.90766
"YHR076W"	20.9659	26.7837	26.8139	18.5751	17.4425	19.7638	18.2952
"YHR077C"	11.2615	12.0322	13.6335	8.97148	8.77623	9.98695	10.5398
"YHR078W"	27.3814	36.9764	38.5498	44.7877	42.1715	42.9261	42.7993
"YHR079C"	18.3565	14.1195	20.2078	15.859	15.7326	17.7081	18.8437
"YHR079C-A"	2	2	2	2	2	2	2
"YHR080C"	7.37108	24.1838	17.3794	17.6986	17.3757	22.3656	15.1859
"YHR081W"	16.6074	7.08503	26.2353	15.1833	14.7814	12.8603	12.855
"YHR082C"	28.1174	64.4987	45.4361	33.1938	34.9013	52.4298	51.6427
"YHR083W"	39.3047	66.8233	59.267	48.9736	49.8348	53.4847	44.5558
"YHR084W"	26.689	19.0767	30.0386	24.9966	19.7723	18.8693	20.5674
"YHR085W"	20.783	5.4014	16.5145	13.6967	12.2965	10.7887	18.9582
"YHR086W"	26.9048	51.1671	42.7039	41.9662	33.3531	34.8714	31.8368
"YHR086W-A"	2	2	2	2	2	2	2
"YHR087W"	10.3095	470.414	87.7364	102.464	65.794	223.102	112.584
"YHR088W"	23.894	6.11213	24.3578	20.5803	18.9762	18.715	23.003
"YHR089C"	104.498	50.4077	86.0767	67.143	84.4307	61.0403	56.3789
"YHR090C"	7.40491	7.20145	11.0045	11.7133	8.96166	12.1982	12.7924
"YHR091C"	6.63753	9.62744	8.26434	8.185	8.53023	9.08821	8.53238
"YHR092C"	3.89014	36.5015	58.3373	15.4162	20.9575	42.191	40.2111
"YHR092C_3UTR"	2	2	2	2	2	2	2
"YHR092C_5UTR"	2	2.08096	10.8101	3.29315	2	7.00276	20.1108
"YHR093W"	2	2	2	2	2	2	2
"YHR094C"	406.53	170.268	139.905	118.76	100.676	139.512	65.7546
"YHR095W"	2	2	2	2	2	2	2
"YHR096C"	2	16.3382	11.3044	31.4182	18.759	39.3129	52.3303
"YHR097C"	7.06267	27.9453	24.0557	17.5234	17.3394	37.2369	28.7581
"YHR098C"	70.8057	82.0061	77.7281	61.5953	53.1737	61.1558	57.5623
"YHR099W"	32.4738	21.7422	42.619	22.353	21.9922	23.6154	23.6552
"YHR100C"	33.474	22.5781	29.6278	25.3198	28.6994	24.126	23.3815
"YHR101C"	10.0113	11.7971	10.6429	13.0282	12.0877	14.756	15.2859
"YHR102W"	14.735	12.5853	18.6465	12.2548	12.8259	15.2814	17.6737
"YHR103W"	28.7507	35.5877	41.5216	27.1469	23.0707	30.6558	30.6508
"YHR104W"	29.2993	148.921	69.2944	51.2015	46.4692	99.2693	78.1557
"YHR105W"	5.42342	8.46206	11.1717	8.62198	9.35113	13.5489	12.5126
"YHR106W"	10.6491	19.5771	18.4304	17.337	17.3429	20.0852	21.0357
"YHR107C"	40.3203	54.0359	54.1914	36.5692	32.1035	41.2274	39.8803
"YHR108W"	82.9137	88.6883	104.828	59.7437	54.8514	60.4045	52.7583
"YHR109W"	6.86925	6.76454	6.70116	5.56929	6.20566	7.29196	7.55972
"YHR110W"	35.2596	81.1214	51.1665	40.116	49.7194	67.8976	59.4434
"YHR111W"	16.1541	13.1602	18.1267	15.1982	15.3207	16.6805	17.3015
"YHR112C"	33.0833	71.7949	54.3828	43.3347	36.1008	47.3901	49.0363
"YHR114W"	8.66224	12.9042	11.4335	7.57229	8.28328	10.5855	8.25058
"YHR115C"	42.704	44.0425	54.1645	45.5852	42.9818	46.4789	51.5839
"YHR116W"	6.7951	14.4807	11.9332	11.8764	10.1626	13.813	14.2449
"YHR117W"	23.4814	22.3532	33.2312	23.172	23.1352	26.7155	22.4633
"YHR118C"	4.71132	5.37017	6.56202	4.66836	5.40985	5.73207	7.16032
"YHR119W"	12.7692	12.7896	15.1806	8.69645	10.1936	11.6077	13.7008
"YHR120W"	8.32313	4.63507	8.03942	4.70304	5.48365	5.49677	5.85836
"YHR121W"	21.3129	35.3787	31.8974	27.7798	24.4104	26.0864	18.3027
"YHR123W"	84.2662	79.7683	77.3664	66.025	58.5162	51.5495	51.6172
"YHR124W"	2	2	2	2	2	2	2
"YHR125W"	2	2	2	2	2	2	2
"YHR126C"	2	2	2	2	7.20657	17.4598	67.8927
"YHR127W"	18.0271	21.3388	28.2468	17.3465	16.8521	18.847	20.2838
"YHR128W"	365.105	78.3398	185.943	123.059	112.346	105.377	128.903
"YHR129C"	7.01906	7.2307	10.9005	7.17167	8.1329	9.35474	9.58297
"YHR130C"	2	2	2	2	2	2	2
"YHR130C%2CYHR131C"	2.89079	3.34237	3.96263	2	2.15477	5.20727	2.34306
"YHR131C"	11.0683	13.0413	12.7054	9.61866	9.78706	11.6038	9.99963
"YHR131W-A"	2	2	2	2	2	2	2
"YHR132C"	50.2195	52.2754	65.4726	54.7172	55.9172	58.0879	52.2397
"YHR132W-A"	27.2835	61.476	29.9928	32.8144	29.4825	33.7461	26.7884
"YHR133C"	90.3104	85.0862	87.0152	81.2818	75.8337	83.8307	81.177
"YHR134W"	3.27654	4.32844	4.11541	4.43592	3.93402	5.37932	5.70044
"YHR135C"	36.4404	40.4343	54.9062	31.2487	32.6164	35.3593	31.8506
"YHR136C"	9.54232	4.49264	4.28551	2.42195	2.29634	2.19213	2.58913
"YHR137C-A"	2	2	2	2	2	2	2
"YHR137W"	2	3.35383	2.99691	6.56907	15.5848	16.049	18.2242
"YHR138C"	7.5063	107.558	65.1018	117.503	120.928	178.303	150.107
"YHR139C"	2	7.15469	2.75492	6.54344	6.0639	12.166	24.693
"YHR139C-A"	2	3.07018	2	2	2	2.53071	2.76563
"YHR140W"	3.49536	13.5375	3.6795	6.35966	6.41051	9.17557	11.6738
"YHR141C"	2695.27	2048.22	2062.52	1722.85	1894.05	1368.64	1288.69
"YHR142W"	35.6432	73.0223	45.4895	53.7256	47.3234	56.8006	50.8829
"YHR143W"	332.181	273.943	338.806	446.332	257.81	226.698	154.342
"YHR143W-A"	74.8292	55.9274	88.191	80.06	77.8698	67.2061	84.0485
"YHR144C"	14.8635	9.30447	13.5334	12.3974	11.4024	11.0356	13.5849
"YHR145C"	2	2	2	2	2	2	2
"YHR146W"	44.752	37.4793	58.5445	42.0273	38.2523	45.301	39.3408
"YHR147C"	29.5157	37.6079	29.7028	27.0023	22.1586	28.0448	23.4103
"YHR148W"	44.0995	11.8711	43.198	35.4145	29.5838	26.9567	39.9563
"YHR149C"	18.5513	14.2793	21.2513	12.3599	15.4946	15.0781	21.0327
"YHR150W"	9.67142	8.91357	11.1308	11.9735	12.7473	12.6758	14.0253
"YHR151C"	35.6457	29.1169	40.0141	56.5491	50.549	39.8618	44.4028
"YHR152W"	12.4573	24.8308	26.3265	21.2036	21.8171	27.15	18.9559
"YHR153C"	3.02029	6.51705	2.82937	2	2.79763	4.83267	5.00524
"YHR153C_5UTR"	2	2	2	2	2	2	2
"YHR154W"	11.2262	12.5403	14.8216	5.90982	7.86203	8.23311	9.10118
"YHR155W"	13.9988	16.8553	18.2463	13.2894	14.3834	17.4483	19.3376
"YHR156C"	2.88155	4.3817	3.55475	4.14115	3.74309	4.13822	3.97498
"YHR157W"	2	3.93282	3.69887	5.76592	12.2944	23.2074	24.1217
"YHR158C"	17.898	25.2789	22.5296	15.2279	13.9946	17.4327	15.4729
"YHR160C"	2	2	2	2	2	2	2.48441
"YHR161C"	9.46858	25.7335	33.0272	30.5135	31.109	36.137	29.0001
"YHR163W"	264.922	253.622	196.229	191.598	152.876	164.56	152.595
"YHR164C"	3.51783	4.34312	5.76544	3.97092	4.42412	5.06289	4.6664
"YHR164C_5UTR"	2	2	2	2	2	2	2
"YHR165C"	24.9186	21.5001	37.9281	19.5655	21.4578	23.0553	24.1298
"YHR165W-A"	2	2	2	2	2	2	2
"YHR166C"	5.14635	4.55646	6.58889	5.4911	5.53578	5.3867	4.78658
"YHR167W"	12.9391	14.6857	13.9834	15.1412	10.6883	11.1571	13.5954
"YHR168W"	4.87252	5.78221	5.53207	3.59478	4.69544	4.68696	4.55841
"YHR169W"	43.6661	6.64289	32.457	19.4749	18.8725	15.4624	31.544
"YHR170W"	181.592	53.1672	181.478	123.313	104.509	95.4913	132.7
"YHR171W"	3.08464	12.4041	9.00097	8.30753	8.08142	10.4674	7.45168
"YHR172W"	6.66738	7.69882	9.50566	4.64703	5.71032	6.43703	6.21565
"YHR173C"	2	2	2	2	2	2	2.20245
"YHR174W"	13493.6	8960.31	8572.4	7599.67	4744.72	4969.54	3505.68
"YHR175W"	29.4034	37.0795	26.8742	51.1915	38.6564	46.8949	35.8752
"YHR175W-A"	6.90735	8.80467	24.5843	6.39613	14.3106	27.6101	23.7513
"YHR175W%2CYHR175W-A"	35.9497	107.185	92.4939	87.7792	68.268	75.8058	64.0376
"YHR176W"	3.36305	19.7752	5.83103	5.58552	8.50466	7.74426	8.7767
"YHR176W_5UTR"	2	2	2	2	2	2	2
"YHR177W"	2	2.40216	2	2	2	2.80267	2.46471
"YHR178W"	5.5388	9.36981	7.58493	4.37891	4.99458	6.04127	6.57097
"YHR179W"	265.408	132.46	169.196	97.2942	77.4862	111.514	120.846
"YHR180C-B"	2	2	2	2	2	2	2
"YHR180W"	2	3.87047	2.75061	3.00478	4.48425	6.03467	6.83531
"YHR180W_3UTR"	2	2	2	2	2	2	2
"YHR180W_5UTR"	2	2	2	2	2	2	2
"YHR180W-A"	2	2	2	2	2	2	2
"YHR181W"	54.6772	74.6103	64.5676	79.6656	67.4999	73.9957	71.4027
"YHR182C-A"	2	2	2	2	2	2	2
"YHR182W"	4.96058	5.26093	6.20629	4.02055	4.5021	5.06515	6.66077
"YHR182W_5UTR"	2	2	2	2	2	2	2
"YHR183W"	1175.67	1327.05	598.448	516.8	436.063	461.258	395.203
"YHR184W"	2	2	2	2	2	2	2
"YHR185C"	2	2	2	2	2	2	2
"YHR186C"	18.5681	19.286	26.1221	16.6712	18.2582	18.9441	18.7091
"YHR187W"	21.3972	14.4449	21.6133	18.2382	16.5547	18.0227	22.1523
"YHR188C"	60.309	74.5784	82.4129	78.9264	74.197	87.3026	83.8197
"YHR189W"	2.54046	6.72434	4.79576	5.22306	3.98218	5.71699	4.86389
"YHR190W"	125.343	326.449	264.636	269.388	298.621	384.329	332.621
"YHR191C"	8.9123	7.29062	8.83831	8.95542	6.57431	6.89164	4.69796
"YHR193C"	796.957	726.039	717.261	734.688	628.759	659.998	570.138
"YHR193C-A"	2	2.0368	2	2	2	2.26408	2.62338
"YHR194W"	11.6344	22.1418	19.0086	19.4787	19.3285	24.1139	21.2542
"YHR195W"	12.5555	31.4338	27.9336	26.113	22.1156	32.1974	23.5768
"YHR196W"	49.2061	13.7181	40.7842	32.8091	26.6158	22.5617	38.9418
"YHR197W"	54.6262	10.1356	50.9152	33.1144	27.8111	21.3434	32.7737
"YHR198C"	10.3764	20.4601	15.585	16.6511	17.416	18.8993	15.7588
"YHR198C_5UTR"	2	2	2	2	2	2	2
"YHR199C"	33.6383	59.9602	55.6719	65.7792	68.4727	78.5797	96.5433
"YHR199C-A"	23.9304	49.1287	45.7778	35.2397	50.3783	41.5349	49.1676
"YHR200W"	98.1661	159.006	184.188	149.451	159.3	198.757	171.299
"YHR201C"	17.748	18.0671	24.4371	17.4013	13.7961	13.7311	11.5614
"YHR202W"	8.34777	21.2677	16.7795	17.5555	17.3306	18.4737	18.1875
"YHR203C"	1932.79	1160.53	1474.14	1253.44	1268.66	1164.73	1130.85
"YHR204W"	20.3346	17.9584	24.2667	21.2785	20.1679	25.2485	29.0009
"YHR205W"	47.6732	36.1059	70.7061	51.4947	51.6379	51.0199	54.8511
"YHR206W"	45.1128	22.4112	47.6225	30.6291	35.115	35.7951	47.9404
"YHR207C"	8.68796	7.5336	7.91224	5.99221	5.29068	5.51775	5.90706
"YHR208W"	622.04	291.414	484.842	305.392	288.883	254.591	218.872
"YHR209W"	2.83049	23.7943	14.9888	15.1482	19.8188	42.5071	40.888
"YHR210C"	2	4.57891	3.14289	3.63752	4.84426	8.03327	9.02853
"YHR211W"	8.00726	9.02571	11.5984	9.75798	10.2968	13.8623	15.7755
"YHR212C"	2	2	2	2	2.49792	2.12726	3.54195
"YHR212W-A"	2	2	2	2	2	2	2
"YHR213W"	2	2	2	2	2	2	2
"YHR213W-A"	2	2	2	2	2	2	2
"YHR213W-B"	2	2	2	2	2	2	2
"YHR214C-B"	388.927	421.681	635.798	477.093	571.983	633.789	787.98
"YHR214C-C"	122.067	23.8179	67.3931	330.44	286.608	310.88	437.338
"YHR214C-D"	2	2	2	2	2.03827	2	3.43806
"YHR214C-E"	2	2	2	2	2	2	2
"YHR214W"	21.2904	11.4343	19.7864	29.4563	25.0118	21.666	19.5587
"YHR214W-A"	21.0961	12.9639	21.8892	27.8167	22.1529	22.6625	19.9661
"YHR215W"	44.9847	34.9619	35.4573	19.3518	14.109	14.3395	15.314
"YHR216W"	221.172	139.647	205.056	195.235	144.286	164.673	137.693
"YHR217C"	2	2	2	2.97077	2	3.27526	3.75405
